OID,RouteId,BeginPoint,EndPoint,LANE_WIDTHVn,LANE_WIDTHVt,LANE_WIDTHVd,LANE_WIDTHComments,Shape_Length
-1,1121200100203INC,0.000000000000000,0.539900000000000,14.000000000000000,,,GA1216148-01,0.009357308508799
-1,1000100000100INC,343.589200000000005,344.459799999999973,12.000000000000000,,,GA2950029-01,0.012921757950164
-1,1095200054901INC,0.835900000000000,0.966800000000000,10.000000000000000,,,GA0950839-01,0.001900079661204
-1,1000100054000INC,3.755100000000000,6.005800000000000,12.000000000000000,,,GA2151009-01,0.036324185249177
-1,1215200010200INC,0.290300000000000,0.329600000000000,10.000000000000000,,,GA2150761-01,0.000573392161437
-1,1051200065801INC,0.000000000000000,0.221600000000000,10.000000000000000,,,GA0517069-01,0.003347617306739
-1,1000100029300INC,26.512100000000000,26.984700000000000,12.000000000000000,,,GA1150187-01,0.008036347232290
-1,1153200083913INC,0.640800000000000,0.728900000000000,10.000000000000000,,,GA1530225-02,0.001324396820027
-1,1021200007100INC,2.736900000000000,2.797600000000000,10.000000000000000,,,GA0210485-01,0.000951403550668
-1,1000100012400INC,16.398299999999999,17.782100000000000,12.000000000000000,,,GA1350192-01,0.020363032343064
-1,1215200226200INC,1.949800000000000,2.430000000000000,10.000000000000000,,,GA2150676-01,0.007014230926614
-1,1000100040300INC,100.879599999999996,100.879800000000003,12.000000000000000,,,GA1356287-01,0.000003347958744
-1,1000100000300INC,109.011399999999995,109.207999999999998,12.000000000000000,,,GA2610012-01,0.002885780101448
-1,1115200063900INC,5.706700000000000,6.237900000000000,10.000000000000000,,,GA1150281-01,0.008398473754416
-1,1000100002400INC,147.862300000000005,149.051700000000011,12.000000000000000,,,GA0090152-01,0.018079929107103
-1,1081200050005INC,0.594900000000000,0.899400000000000,10.000000000000000,,,GA0810281-01,0.004420579462843
-1,1000100003800INC,244.429900000000004,245.323599999999999,12.000000000000000,,,GA1790058-01,0.014615005936201
-1,1127200058300INC,0.000000000000000,0.537400000000000,10.000000000000000,,,GA1270294-01,0.009023062487990
-1,1000100008000INC,18.065000000000001,23.675799999999999,12.000000000000000,,,GA0330185-01,0.096009884655438
-1,1067200094300INC,1.552000000000000,2.795100000000000,10.000000000000000,,,GA0670999-01,0.019335603359446
-1,1000100041700INC,21.744100000000000,22.400700000000001,12.000000000000000,,,GA0570247-03,0.010619417336620
-1,1215200016000INC,0.000000000000000,1.874700000000000,10.000000000000000,,,GA2151067-01,0.027270203210054
-1,1000100001500INC,269.736800000000017,270.551400000000001,12.000000000000000,,,GA1570147-01,0.012063536425047
-1,1000100008500INC,5.129000000000000,5.473100000000000,12.000000000000000,,,GA2150163-02,0.005828539275370
-1,1135200651200INC,3.540700000000000,4.332300000000000,10.000000000000000,,,GA1356750-01,0.012020868250130
-1,1057200077805INC,0.000000000000000,3.126400000000000,10.000000000000000,,,GA0570305-01,0.053615762767341
-1,1000100040100INC,146.119200000000006,149.363599999999991,12.000000000000000,,,GA2250109-01,0.047104037510208
-1,1185200070513INC,0.000000000000000,0.277600000000000,10.000000000000000,,,GA1850296-01,0.004028430994843
-1,1033200045800INC,0.000000000000000,7.747300000000000,10.000000000000000,,,GA0330249-01,0.131289939937860
-1,1000100015500INC,1.077500000000000,2.762300000000000,12.000000000000000,,,GA2550005-01,0.026350747960313
-1,1000100000800INC,66.303899999999999,67.285700000000006,11.000000000000000,,,GA0893001-01,0.015433486988882
-1,1121200013503INC,1.570300000000000,1.907800000000000,10.000000000000000,,,GA1215676-01,0.005095444990494
-1,1000100000100INC,118.492099999999994,124.748900000000006,12.000000000000000,,,GA2590114-01,0.093539444652180
-1,1000100005600INC,140.008399999999995,140.367999999999995,12.000000000000000,,,GA2450152-01,0.005480641570734
-1,1095200046501INC,2.077400000000000,2.181800000000000,10.000000000000000,,,GA0950261-01,0.001770827285818
-1,1193200059807INC,0.156200000000000,0.195500000000000,10.000000000000000,,,GA1930214-01,0.000671707257549
-1,1051200053103INC,0.073600000000000,1.685200000000000,10.000000000000000,,,GA0510394-01,0.023768073506367
-1,1000100023200INC,14.229799999999999,14.279100000000000,8.000000000000000,,,GA2450219-01,0.000730019515113
-1,1153200011015INC,0.000000000000000,0.610900000000000,10.000000000000000,,,GA1530329-01,0.008949166036706
-1,1015200051500INC,0.000000000000000,2.169400000000000,10.000000000000000,,,GA0150556-01,0.036551946191212
-1,1000100011700INC,54.997399999999999,55.491000000000000,12.000000000000000,,,GA0910221-02,0.007737407872315
-1,1215200210900INC,0.000000000000000,0.009800000000000,10.000000000000000,,,GA2150738-01,0.000167094685105
-1,1000100040200INC,23.484600000000000,23.862100000000002,11.000000000000000,,,GA0450283-01,0.006553970650900
-1,1000100000300INC,216.848500000000001,219.433799999999991,12.000000000000000,,,GA0631045-01,0.039568800582191
-1,1113200035900INC,2.725600000000000,4.240100000000000,10.000000000000000,,,GA1130263-01,0.024457801086457
-1,1000100002200INC,0.000000000000000,0.611700000000000,12.000000000000000,,,GA2150997-01,0.009852779624218
-1,1077200065309INC,0.000000000000000,0.047900000000000,10.000000000000000,,,GA0770576-01,0.000828740872076
-1,1063200086807INC,0.000000000000000,0.499500000000000,10.000000000000000,,,GA0631395-01,0.007494805847105
-1,1213200004800INC,2.836300000000000,3.215600000000000,10.000000000000000,,,GA2130225-01,0.006118162205419
-1,1000100040500INC,101.301400000000001,103.281000000000006,12.000000000000000,,,GA0510385-01,0.028773713646846
-1,1000100001100INC,362.766999999999996,362.777400000000000,12.000000000000000,,,GA2910125-01,0.000164524886055
-1,1000100000300INC,13.722799999999999,14.195800000000000,12.000000000000000,,,GA2750261-01,0.006995837875915
-1,1000100008500INC,84.216899999999995,84.780199999999994,12.000000000000000,,,GA1130154-01,0.008557889923995
-1,1000100002700INC,1.593100000000000,5.505100000000000,12.000000000000000,,,GA2390103-01,0.063180953173780
-1,1000100000600INC,53.385300000000001,54.203800000000001,12.000000000000000,,,GA0970320-01,0.013094461259920
-1,1000100004700INC,59.441600000000001,60.217900000000000,12.000000000000000,,,GA0730185-01,0.011558714324965
-1,1115200063900INC,7.187600000000000,7.472400000000000,10.000000000000000,,,GA1150281-01,0.004899197367035
-1,1000100002600INC,251.828399999999988,252.501100000000008,12.000000000000000,,,GA0510205-01,0.011405744372062
-1,1000100005300INC,122.057800000000000,123.475700000000003,12.000000000000000,,,GA1390276-01,0.022606987745218
-1,1085200021800INC,0.029900000000000,0.969000000000000,10.000000000000000,,,GA0850192-01,0.015881555067640
-1,1127200058600INC,0.000000000000000,0.463100000000000,10.000000000000000,,,GA1270261-01,0.006755719130180
-1,1000100041700INC,19.575600000000001,19.701200000000000,12.000000000000000,,,GA0570245-01,0.001822623486782
-1,1215200010200INC,4.349700000000000,4.519200000000000,10.000000000000000,,,GA2150765-01,0.002696035078045
-1,1000100001500INC,109.593500000000006,109.774900000000002,12.000000000000000,,,GA2790025-02,0.002734049039761
-1,1000100008500INC,0.668700000000000,1.067400000000000,12.000000000000000,,,GA2150461-01,0.005788135905120
-1,1135200723800INC,0.151100000000000,0.798300000000000,10.000000000000000,,,GA1350691-01,0.010898854746731
-1,1000100003100INC,69.419399999999996,69.449600000000004,12.000000000000000,,,GA0690105-02,0.000438355107418
-1,1059200005100INC,0.440700000000000,1.023000000000000,10.000000000000000,,,GA0590615-01,0.009434796443559
-1,1000100040100INC,296.597500000000025,297.254300000000001,12.000000000000000,,,GA0150281-02,0.010002939121585
-1,1183200011300INC,4.294900000000000,6.343700000000000,10.000000000000000,,,GA1830158-01,0.031284475957145
-1,1031200061905INC,0.193800000000000,0.665200000000000,10.000000000000000,,,GA0310412-01,0.006850905901012
-1,1000100015100INC,26.387400000000000,26.680499999999999,14.000000000000000,,,GA0470085-01,0.004642224087021
-1,1000100000800INC,105.821500000000000,107.060199999999995,12.000000000000000,,,GA0130018-01,0.021559873311619
-1,1121200139129INC,6.100500000000000,6.561800000000000,10.000000000000000,,,GA1210760-02,0.007923338033709
-1,1000100003000INC,87.284700000000001,92.316599999999994,12.000000000000000,,,GA0910149-01,0.084012513336503
-1,1000100000100INC,353.801600000000008,354.274400000000014,11.000000000000000,,,GA0470012-01,0.007508068158075
-1,1095200054901INC,0.821200000000000,0.835900000000000,10.000000000000000,,,GA0950839-01,0.000213386758428
-1,1205200030600INC,5.451200000000000,5.461000000000000,10.000000000000000,,,GA2050112-03,0.000148574146229
-1,1051200015015INC,0.000000000000000,2.664700000000000,10.000000000000000,,,GA0511083-01,0.041293285046455
-1,1000100024700INC,27.911300000000001,29.356300000000001,12.000000000000000,,,GA1530194-02,0.022151303402118
-1,1153200007500INC,0.000000000000000,0.277900000000000,10.000000000000000,,,GA1530289-01,0.004767605154872
-1,1015200089003INC,1.153800000000000,1.212700000000000,10.000000000000000,,,GA0150412-01,0.000873654694731
-1,1000100011900INC,25.243800000000000,26.453700000000001,14.000000000000000,,,GA1790105-01,0.017723347460410
-1,1215200185400INC,1.212400000000000,1.213400000000000,10.000000000000000,,,GA2150605-01,0.000016202864042
-1,1000100040100INC,102.036699999999996,103.649900000000002,12.000000000000000,,,GA0810112-02,0.023497925152654
-1,1000100000300INC,82.955200000000005,83.067800000000005,14.000000000000000,,,GA1770006-01,0.001678501283162
-1,1000100004400INC,78.161500000000004,82.722499999999997,12.000000000000000,,,GA3170156-01,0.071566272606031
-1,1107200101023INC,0.000000000000000,1.288100000000000,10.000000000000000,,,GA1070149-01,0.020331923952563
-1,1000100002400INC,160.736700000000013,162.429399999999987,12.000000000000000,,,GA0090167-02,0.025115501159787
-1,1077200078109INC,0.000000000000000,0.305600000000000,10.000000000000000,,,GA0770480-01,0.004435880887214
-1,1000100003700INC,89.484200000000001,89.790300000000002,12.000000000000000,,,GA0710042-01,0.004921084230629
-1,1063200132900INC,0.528700000000000,1.217600000000000,10.000000000000000,,,GA0630212-01,0.010268834073023
-1,1000100040700INC,20.810199999999998,21.261600000000001,12.000000000000000,,,GA1215546-01,0.007638796028207
-1,1000100009200INC,89.259100000000004,89.706599999999995,12.000000000000000,,,GA0570080-01,0.007790475056864
-1,1000100001100INC,86.825000000000003,87.197500000000005,12.000000000000000,,,GA0170375-01,0.005411693617579
-1,1000100003000INC,95.004099999999994,95.551900000000003,12.000000000000000,,,GA2710193-01,0.009323765385345
-1,1000100000300INC,134.758399999999995,136.304000000000002,12.000000000000000,,,GA2690135-01,0.024153028920653
-1,1135200102303INC,0.000000000000000,0.150500000000000,10.000000000000000,,,GA1350695-01,0.002488356486358
-1,1000100006400INC,4.388300000000000,8.789600000000000,12.000000000000000,,,GA1730147-01,0.070786296096742
-1,1013200032700INC,0.000000000000000,0.462700000000000,10.000000000000000,,,GA0137009-01,0.007429836008805
-1,1000100007300INC,66.939099999999996,76.550100000000000,12.000000000000000,,,GA2510132-01,0.150053433706510
-1,1051200115507INC,0.586600000000000,0.918400000000000,10.000000000000000,,,GA0510858-01,0.005262632205081
-1,1000100040100INC,247.486500000000007,247.635300000000001,11.000000000000000,,,GA1215474-01,0.002177010688926
-1,1179200092805INC,0.128800000000000,0.178300000000000,10.000000000000000,,,GA1790125-01,0.000792228613869
-1,1021200537800INC,0.890300000000000,1.028100000000000,10.000000000000000,,,GA0210558-01,0.002088190121054
-1,1000100014400INC,78.870599999999996,79.118399999999994,12.000000000000000,,,GA0290169-02,0.003606927951834
-1,1000100001900INC,0.000000000000000,1.667000000000000,12.000000000000000,,,GA0050127-01,0.025585892897002
-1,1000100002700INC,133.682600000000008,135.594500000000011,12.000000000000000,,,GA0910129-01,0.029610595256095
-1,1000100000700INC,110.424099999999996,110.955399999999997,12.000000000000000,,,GA0810036-01,0.007713230028118
-1,1121200049500INC,2.610000000000000,2.619900000000000,10.000000000000000,,,GA1210785-01,0.000147114084447
-1,10951000520BUINC,6.800000000000000,6.909400000000000,14.000000000000000,,,GA0950067-01,0.001842889981350
-1,10511000021ALINC,0.896200000000000,1.116700000000000,12.000000000000000,,,GA0511158-01,0.003280824955326
-1,1000100020400INC,30.028700000000001,30.574400000000001,12.000000000000000,,,GA0510331-01,0.008771701918582
-1,1139200337400INC,0.363500000000000,1.753000000000000,10.000000000000000,,,GA1390452-01,0.023597179736827
-1,1015200000401INC,0.041900000000000,0.812000000000000,10.000000000000000,,,GA0150542-01,0.011369407283185
-1,1000100011200INC,25.258800000000001,25.272900000000000,12.000000000000000,,,GA2050223-02,0.000228177367231
-1,1215200165700INC,0.229400000000000,0.429700000000000,10.000000000000000,,,GA2151089-01,0.002907487355630
-1,1103200015700INC,0.000000000000000,0.503600000000000,10.000000000000000,,,GA1030251-01,0.007974711798877
-1,1000100002200INC,0.611700000000000,1.312200000000000,12.000000000000000,,,GA2150998-01,0.010492012533006
-1,1075200081401INC,0.539800000000000,0.947600000000000,10.000000000000000,,,GA0750313-02,0.006845754056300
-1,1000100003700INC,90.997100000000003,91.142499999999998,12.000000000000000,,,GA0710048-01,0.002454321997614
-1,1000100007400INC,3.067500000000000,4.156900000000000,12.000000000000000,,,GA1130131-01,0.015825448036115
-1,1059200110900INC,0.151300000000000,0.179600000000000,10.000000000000000,,,GA0590503-01,0.000482525160791
-1,1193200012200INC,0.000000000000000,0.562000000000000,10.000000000000000,,,GA1930273-01,0.008192682420767
-1,1000100002700INC,260.994700000000023,261.091299999999990,12.000000000000000,,,GA1270216-01,0.001424624707087
-1,1000100001000INC,155.204399999999993,156.228100000000012,12.000000000000000,,,GA2450045-02,0.016383929549160
-1,1121200354503INC,0.000000000000000,0.209300000000000,10.000000000000000,,,GA1217260-01,0.003631187611924
-1,1000100000300INC,214.689500000000010,216.316300000000012,12.000000000000000,,,GA0630005-01,0.024524036632832
-1,1000100004000INC,24.223600000000001,25.825700000000001,12.000000000000000,,,GA0390147-01,0.024867842832534
-1,1000100006400INC,3.097100000000000,4.388300000000000,12.000000000000000,,,GA1730145-01,0.021668343692824
-1,1009200066903INC,0.188100000000000,0.852100000000000,10.000000000000000,,,GA0090358-01,0.009738956004116
-1,1051200114800INC,2.313900000000000,3.795700000000000,10.000000000000000,,,GA0511153-01,0.023230550997811
-1,1000100032300INC,0.786600000000000,2.540000000000000,12.000000000000000,,,GA1390387-02,0.029226462790546
-1,11791000038COINC,1.299900000000000,1.714100000000000,12.000000000000000,,,GA1790027-01,0.006954716997209
-1,1021200195600INC,0.232500000000000,0.761900000000000,10.000000000000000,,,GA0210738-01,0.008330680379474
-1,1000100013800INC,29.751999999999999,30.418700000000001,12.000000000000000,,,GA1510265-01,0.010948160632661
-1,1000100040400INC,41.484000000000002,48.270200000000003,12.000000000000000,,,GA1750247-01,0.115045064056572
-1,1000100008900INC,10.020899999999999,10.389799999999999,14.000000000000000,,,GA0650127-01,0.005365907671098
-1,1000100000600INC,9.643700000000001,11.159300000000000,12.000000000000000,,,GA2330160-01,0.025290031754695
-1,1115200146909INC,0.432100000000000,0.976000000000000,10.000000000000000,,,GA1150423-01,0.008875445539896
-1,1000100002600INC,260.442600000000027,261.062799999999982,12.000000000000000,,,GA0510287-01,0.010111791194310
-1,1089200007800INC,1.024000000000000,1.578300000000000,10.000000000000000,,,GA0893949-01,0.008441559198131
-1,1127200144400INC,0.311200000000000,0.727100000000000,10.000000000000000,,,GA1270301-01,0.006137113528760
-1,1000100019000INC,8.704599999999999,11.810000000000000,11.000000000000000,,,GA1990167-01,0.050046490521034
-1,1139200052907INC,0.569300000000000,0.751600000000000,10.000000000000000,,,GA1390609-01,0.002980826390790
-1,1000100042200INC,10.521100000000001,11.176299999999999,12.000000000000000,,,GA0590023-01,0.011407747584008
-1,1215200118900INC,0.000000000000000,0.519200000000000,10.000000000000000,,,GA2150430-01,0.007537309162695
-1,1000100001600INC,17.211200000000002,18.690700000000000,12.000000000000000,,,GA0450132-01,0.023356558209981
-1,1000100002000INC,43.893000000000001,45.151000000000003,12.000000000000000,,,GA0150142-01,0.021534478967433
-1,1071200088511INC,0.282900000000000,0.964600000000000,10.000000000000000,,,GA0710316-01,0.009894305946260
-1,1000100007400INC,63.219299999999997,63.751700000000000,12.000000000000000,,,GA2930105-01,0.009159163976180
-1,1059200048100INC,0.397900000000000,0.822900000000000,10.000000000000000,,,GA0590518-01,0.006971511452225
-1,1185200151713INC,1.796400000000000,1.863500000000000,10.000000000000000,,,GA1850417-01,0.000991584830546
-1,1047200012800INC,0.000000000000000,0.148600000000000,10.000000000000000,,,GA0477061-01,0.002613166035044
-1,1000100020100INC,15.358499999999999,15.403800000000000,12.000000000000000,,,GA3130147-02,0.000774264356757
-1,1000100001000INC,76.244699999999995,78.145499999999998,12.000000000000000,,,GA2210101-01,0.032136439254024
-1,1121200131609INC,1.300900000000000,2.230600000000000,10.000000000000000,,,GA1210789-01,0.015145842185564
-1,1000100000100INC,288.735500000000002,289.862500000000011,11.000000000000000,,,GA1150021-01,0.018526177135289
-1,1095200097701INC,0.050700000000000,0.933600000000000,10.000000000000000,,,GA0950614-01,0.012816103761485
-1,1000100052000INC,82.473299999999995,83.951400000000007,12.000000000000000,,,GA0950058-01,0.024288149056190
-1,12151000022SPINC,6.819400000000000,7.472100000000000,14.000000000000000,,,GA2150265-01,0.010365853798123
-1,1051200064507INC,1.386700000000000,1.406200000000000,10.000000000000000,,,GA0510625-01,0.000327943707996
-1,1000100029700INC,14.042500000000000,14.719099999999999,12.000000000000000,,,GA2830195-01,0.010050449111306
-1,1153200056715INC,0.270100000000000,0.827700000000000,10.000000000000000,,,GA1530429-01,0.009373735914724
-1,1017200062901INC,0.000000000000000,0.395600000000000,10.000000000000000,,,GA0170352-01,0.005758738252195
-1,1000100012400INC,14.600700000000000,16.398299999999999,12.000000000000000,,,GA1350189-01,0.026480403251126
-1,1215200285700INC,0.000000000000000,0.242600000000000,10.000000000000000,,,GA2150581-01,0.004154707255523
-1,1000100040300INC,135.544900000000013,136.269900000000007,11.000000000000000,,,GA1570303-01,0.011986668217866
-1,1000100000300INC,222.479500000000002,223.556399999999996,12.000000000000000,,,GA0631023-01,0.015659954363379
-1,1115200027700INC,1.805000000000000,2.911700000000000,10.000000000000000,,,GA1150449-01,0.018383483991972
-1,1000100002500INC,44.634200000000000,45.297499999999999,11.000000000000000,,,GA1270118-01,0.009695550396111
-1,1083100040600INC,4.327600000000000,11.612299999999999,12.000000000000000,,,GA0830194-01,0.109187984545415
-1,1127200041600INC,0.767400000000000,1.930700000000000,10.000000000000000,,,GA1270616-01,0.017818513297001
-1,1063200132900INC,0.000000000000000,0.528700000000000,10.000000000000000,,,GA0630212-01,0.007732723323266
-1,1000100041700INC,20.578600000000002,21.333300000000001,12.000000000000000,,,GA0570247-02,0.011225252699494
-1,1215200051800INC,0.745800000000000,0.884800000000000,10.000000000000000,,,GA2150774-01,0.002310745628786
-1,1000100001300INC,0.000000000000000,0.543000000000000,12.000000000000000,,,GA1215528-01,0.008712867051873
-1,1135200651200INC,3.413500000000000,3.540700000000000,10.000000000000000,,,GA1356750-01,0.002145182161688
-1,1057200008600INC,0.908900000000000,0.939300000000000,10.000000000000000,,,GA0578129-02,0.000441915540164
-1,1000100040100INC,151.189099999999996,151.659400000000005,12.000000000000000,,,GA2250112-02,0.006937579432577
-1,11851000007SBINC,0.086100000000000,0.195400000000000,12.000000000000000,,,GA1850007-01,0.001631116220717
-1,1031200061905INC,0.665200000000000,1.028200000000000,10.000000000000000,,,GA0310412-01,0.005274959875204
-1,1000100016500INC,0.000000000000000,4.864400000000000,10.000000000000000,,,GA2710163-01,0.074942471778838
-1,1000100002700INC,215.197800000000001,218.381000000000000,12.000000000000000,,,GA3050065-01,0.053016992794414
-1,1000100000800INC,68.891900000000007,69.428500000000000,11.000000000000000,,,GA0893016-01,0.008451995195743
-1,1121200049500INC,0.000000000000000,1.201700000000000,10.000000000000000,,,GA1210785-01,0.019397036781080
-1,1000100000100INC,322.680000000000007,324.029600000000016,12.000000000000000,,,GA0550038-01,0.020023729263238
-1,10951000520BUINC,1.325000000000000,1.797700000000000,14.000000000000000,,,GA0950041-01,0.006861671083965
-1,1000100003900INC,45.752600000000001,47.045999999999999,12.000000000000000,,,GA0990078-01,0.020592696313004
-1,1205200070703INC,0.357700000000000,0.407500000000000,10.000000000000000,,,GA2050335-01,0.000841072971094
-1,1051200059001INC,0.000000000000000,0.993500000000000,10.000000000000000,,,GA0510709-01,0.016831731795439
-1,10001000247COINC,4.557900000000000,5.014000000000000,12.000000000000000,,,GA2250103-01,0.007822975372031
-1,1153200037515INC,0.000000000000000,0.518600000000000,10.000000000000000,,,GA1530548-01,0.008866458964510
-1,1015200064307INC,0.000000000000000,0.208900000000000,10.000000000000000,,,GA0150332-01,0.003149668722796
-1,1000100012200INC,0.000000000000000,0.749100000000000,12.000000000000000,,,GA2750156-01,0.012532450719153
-1,1215200210900INC,0.219900000000000,0.578800000000000,10.000000000000000,,,GA2150738-01,0.006144507837126
-1,1000100040200INC,126.533600000000007,126.534300000000002,12.000000000000000,,,GA2110205-01,0.000012119423898
-1,1000100004400INC,24.930700000000002,28.990800000000000,12.000000000000000,,,GA2370143-01,0.064630917967012
-1,1105200064903INC,0.323000000000000,0.910800000000000,10.000000000000000,,,GA1050325-01,0.009107696527878
-1,1000100002400INC,199.218700000000013,199.731500000000011,12.000000000000000,,,GA2110143-01,0.007449190784011
-1,1073200025800INC,3.709100000000000,4.532100000000000,10.000000000000000,,,GA0738019-02,0.012162653988393
-1,1063200002800INC,2.446700000000000,2.675800000000000,10.000000000000000,,,GA0630271-01,0.003522129518370
-1,1187200019000INC,0.431800000000000,0.958800000000000,10.000000000000000,,,GA1870083-01,0.008825152025254
-1,1000100040400INC,51.195099999999996,53.234999999999999,12.000000000000000,,,GA1750254-02,0.034882830111888
-1,1000100001100INC,262.777199999999993,263.175900000000013,12.000000000000000,,,GA2970076-01,0.005899448882567
-1,1000100003000INC,219.925600000000003,221.965000000000003,12.000000000000000,,,GA1030166-01,0.034528031006152
-1,1000100000300INC,10.788900000000000,12.455800000000000,12.000000000000000,,,GA2750256-01,0.024321224995571
-1,1135200327300INC,0.709300000000000,2.519300000000000,10.000000000000000,,,GA1350409-01,0.027051840282180
-1,1009200001000INC,0.000000000000000,0.648300000000000,10.000000000000000,,,GA0090318-01,0.010700648570510
-1,1051200091707INC,0.141500000000000,0.295000000000000,10.000000000000000,,,GA0510505-01,0.002267280342761
-1,1000100040100INC,224.694700000000012,227.188999999999993,12.000000000000000,,,GA1510412-01,0.039268838705804
-1,1179200071605INC,0.657500000000000,0.660400000000000,10.000000000000000,,,GA1790174-01,0.000042501763761
-1,1021200072400INC,1.080100000000000,1.495500000000000,10.000000000000000,,,GA0210469-01,0.006652548316870
-1,1000100014100INC,17.272500000000001,19.487300000000001,11.000000000000000,,,GA1210358-01,0.033137685912301
-1,10001000017ALINC,1.702000000000000,2.918200000000000,12.000000000000000,,,GA2570051-01,0.019823802172468
-1,1000100009100INC,75.036699999999996,75.288700000000006,14.000000000000000,,,GA0950149-01,0.004227761490054
-1,1000100000700INC,27.408400000000000,28.844899999999999,14.000000000000000,,,GA1850113-01,0.024131042766023
-1,1000100005200INC,4.586200000000000,5.724900000000000,12.000000000000000,,,GA3130198-01,0.018156665240557
-1,11211000014COINC,1.145100000000000,2.006900000000000,12.000000000000000,,,GA1215170-01,0.014694596464190
-1,1089200202511INC,0.420900000000000,0.473400000000000,10.000000000000000,,,GA0893907-01,0.000899361826970
-1,1000100003800INC,220.535599999999988,220.605099999999993,12.000000000000000,,,GA3050098-04,0.001091977109921
-1,1135200062100INC,0.416600000000000,0.486300000000000,10.000000000000000,,,GA1350441-01,0.001174575496310
-1,10511000025COINC,1.420800000000000,2.063200000000000,14.000000000000000,,,GA0510232-01,0.010817852224430
-1,1000100023000INC,19.200600000000001,20.815000000000001,12.000000000000000,,,GA0930073-01,0.027410600061052
-1,1151200013200INC,0.000000000000000,1.211400000000000,10.000000000000000,,,GA1517407-01,0.019928584664747
-1,1013200071611INC,0.050900000000000,0.245900000000000,10.000000000000000,,,GA0130247-01,0.003160186103884
-1,1000100010700INC,53.159799999999997,55.347499999999997,12.000000000000000,,,GA1610149-01,0.037167254748609
-1,1215200168300INC,0.058700000000000,0.146900000000000,10.000000000000000,,,GA2151091-01,0.001280567341310
-1,1000100001700INC,187.647199999999998,192.127199999999988,12.000000000000000,,,GA1050107-01,0.070699536251023
-1,1095200155101INC,2.896300000000000,4.031500000000000,10.000000000000000,,,GA0950596-01,0.018282913097328
-1,1000100002000INC,136.343500000000006,137.155799999999999,12.000000000000000,,,GA2470121-01,0.012579508131703
-1,1069200071405INC,0.669800000000000,0.823600000000000,10.000000000000000,,,GA0690356-01,0.002233077700572
-1,1000100007700INC,29.943700000000000,35.324800000000003,12.000000000000000,,,GA2210141-01,0.084814968352444
-1,1059200055803INC,0.000000000000000,0.596100000000000,10.000000000000000,,,GA0590332-01,0.008973762173089
-1,1185200090613INC,0.214800000000000,0.775200000000000,10.000000000000000,,,GA1857498-01,0.008344875535594
-1,1000100001000INC,15.470800000000001,15.472099999999999,12.000000000000000,,,GA089R359-01,0.000022180411374
-1,11271000025COINC,0.326000000000000,0.448200000000000,12.000000000000000,,,GA1270456-01,0.002038324317954
-1,1000100003000INC,228.644200000000012,229.581799999999987,12.000000000000000,,,GA0510312-01,0.015896392106154
-1,10001000001BUINC,2.371100000000000,2.757800000000000,14.000000000000000,,,GA1430227-01,0.005883219747011
-1,1000100006000INC,8.591600000000000,9.342200000000000,12.000000000000000,,,GA1390303-01,0.011282583268737
-1,1000100054000INC,77.542900000000003,77.572100000000006,12.000000000000000,,,GA2250065-01,0.000450258438755
-1,1000100007200INC,3.579100000000000,4.199400000000000,12.000000000000000,,,GA1950118-02,0.010543779974650
-1,1051200066805INC,1.727200000000000,1.915100000000000,10.000000000000000,,,GA0511077-01,0.003206812722365
-1,1000100038400INC,3.472500000000000,4.072500000000000,10.000000000000000,,,GA1370267-01,0.009671243874777
-1,11571000011BUINC,5.334500000000000,5.364400000000000,12.000000000000000,,,GA1570247-01,0.000481965932500
-1,1017200051101INC,0.624100000000000,0.705200000000000,10.000000000000000,,,GA0170301-01,0.001177354142074
-1,1000100013800INC,29.569900000000001,29.751999999999999,12.000000000000000,,,GA1510265-01,0.003050917035267
-1,1000100040300INC,144.352800000000002,146.063600000000008,11.000000000000000,,,GA1570307-01,0.028435179353398
-1,1000100008900INC,43.320000000000000,46.548499999999997,12.000000000000000,,,GA0650145-01,0.050068223096552
-1,1000100002700INC,86.723399999999998,87.712800000000001,12.000000000000000,,,GA0930025-01,0.016349766858368
